date,province,city,confirmed
2020-02-05,新疆维吾尔自治区,第九师,4
2020-02-05,新疆维吾尔自治区,第八师石河子,1
2020-02-05,新疆维吾尔自治区,第六师五家渠,1
2020-02-05,新疆维吾尔自治区,乌鲁木齐,15
2020-02-05,新疆维吾尔自治区,吐鲁番,1
2020-02-05,新疆维吾尔自治区,昌吉回族自治州,2
2020-02-05,新疆维吾尔自治区,巴音郭楞蒙古自治州,1
2020-02-05,新疆维吾尔自治区,阿克苏地,1
2020-02-05,新疆维吾尔自治区,伊犁哈萨克自治州,9
2020-02-06,北京市,外地来京,24
2020-02-06,北京市,东城,7
2020-02-06,北京市,西城,36
2020-02-06,北京市,朝阳,51
2020-02-06,北京市,丰台,22
2020-02-06,北京市,石景山,13
2020-02-06,北京市,海淀,47
2020-02-06,北京市,门头沟,3
2020-02-06,北京市,房山,13
2020-02-06,北京市,通州,14
2020-02-06,北京市,顺义,8
2020-02-06,北京市,昌平,17
2020-02-06,北京市,大兴,34
2020-02-06,北京市,怀柔,7
2020-02-06,北京市,平谷,0
2020-02-06,北京市,密云,0
2020-02-06,北京市,延庆,1
2020-02-06,天津市,外地来津,6
2020-02-06,天津市,和平,6
2020-02-06,天津市,河东,10
2020-02-06,天津市,河西,4
2020-02-06,天津市,南开,3
2020-02-06,天津市,河北,10
2020-02-06,天津市,红桥,2
2020-02-06,天津市,东丽,4
2020-02-06,天津市,西青,4
2020-02-06,天津市,津南,1
2020-02-06,天津市,北辰,1
2020-02-06,天津市,武清,0
2020-02-06,天津市,宝坻,21
2020-02-06,天津市,滨海新,3
2020-02-06,天津市,宁河,4
2020-02-06,天津市,静海,0
2020-02-06,天津市,蓟州,0
2020-02-06,河北省,石家庄,24
2020-02-06,河北省,唐山,19
2020-02-06,河北省,秦皇岛,5
2020-02-06,河北省,邯郸,22
2020-02-06,河北省,邢台,19
2020-02-06,河北省,保定,18
2020-02-06,河北省,张家口,13
2020-02-06,河北省,承德,6
2020-02-06,河北省,沧州,23
2020-02-06,河北省,廊坊,15
2020-02-06,河北省,衡水,7
2020-02-06,山西省,太原,11
2020-02-06,山西省,大同,9
2020-02-06,山西省,阳泉,4
2020-02-06,山西省,长治,5
2020-02-06,山西省,晋城,8
2020-02-06,山西省,朔州,4
2020-02-06,山西省,晋中,27
2020-02-06,山西省,运城,17
2020-02-06,山西省,忻州,3
2020-02-06,山西省,临汾,2
2020-02-06,山西省,吕梁,6
2020-02-06,内蒙古自治区,呼和浩特,7
2020-02-06,内蒙古自治区,包头,9
2020-02-06,内蒙古自治区,乌海,2
2020-02-06,内蒙古自治区,赤峰,4
2020-02-06,内蒙古自治区,通辽,2
2020-02-06,内蒙古自治区,鄂尔多斯,11
2020-02-06,内蒙古自治区,呼伦贝尔,5
2020-02-06,内蒙古自治区,牙克石,0
2020-02-06,内蒙古自治区,巴彦淖尔,4
2020-02-06,内蒙古自治区,乌兰察布,3
2020-02-06,内蒙古自治区,兴安盟,1
2020-02-06,内蒙古自治区,锡林郭勒盟,2
2020-02-06,内蒙古自治区,阿拉善盟,0
2020-02-06,辽宁省,沈阳,24
2020-02-06,辽宁省,大连,14
2020-02-06,辽宁省,鞍山,3
2020-02-06,辽宁省,本溪,3
2020-02-06,辽宁省,丹东,7
2020-02-06,辽宁省,锦州,7
2020-02-06,辽宁省,营口,1
2020-02-06,辽宁省,阜新,7
2020-02-06,辽宁省,辽阳,2
2020-02-06,辽宁省,盘锦,11
2020-02-06,辽宁省,铁岭,3
2020-02-06,辽宁省,朝阳,6
2020-02-06,辽宁省,葫芦岛,7
2020-02-06,吉林省,长春,31
2020-02-06,吉林省,吉林,3
2020-02-06,吉林省,四平,9
2020-02-06,吉林省,公主岭,3
2020-02-06,吉林省,辽源,5
2020-02-06,吉林省,通化,2
2020-02-06,吉林省,白山,0
2020-02-06,吉林省,松原,2
2020-02-06,吉林省,白城,0
2020-02-06,吉林省,延边朝鲜族自治州,5
2020-02-06,黑龙江省,哈尔滨,94
2020-02-06,黑龙江省,齐齐哈尔,27
2020-02-06,黑龙江省,鸡西,29
2020-02-06,黑龙江省,鹤岗,2
2020-02-06,黑龙江省,双鸭山,36
2020-02-06,黑龙江省,大庆,13
2020-02-06,黑龙江省,伊春,0
2020-02-06,黑龙江省,佳木斯,13
2020-02-06,黑龙江省,七台河,10
2020-02-06,黑龙江省,牡丹江,11
2020-02-06,黑龙江省,黑河,1
2020-02-06,黑龙江省,绥化,39
2020-02-06,黑龙江省,大兴安岭地,2
2020-02-06,上海市,外地来沪,92
2020-02-06,上海市,黄浦,5
2020-02-06,上海市,徐汇,15
2020-02-06,上海市,长宁,11
2020-02-06,上海市,静安,14
2020-02-06,上海市,普陀,7
2020-02-06,上海市,虹口,7
2020-02-06,上海市,杨浦,7
2020-02-06,上海市,闵行,12
2020-02-06,上海市,宝山,16
2020-02-06,上海市,嘉定,5
2020-02-06,上海市,浦东新,50
2020-02-06,上海市,金山,2
2020-02-06,上海市,松江,10
2020-02-06,上海市,青浦,5
2020-02-06,上海市,奉贤,9
2020-02-06,上海市,崇明,2
2020-02-06,江苏省,南京,57
2020-02-06,江苏省,无锡,31
2020-02-06,江苏省,徐州,49
2020-02-06,江苏省,常州,29
2020-02-06,江苏省,苏州,69
2020-02-06,江苏省,南通,29
2020-02-06,江苏省,连云港,24
2020-02-06,江苏省,淮安,37
2020-02-06,江苏省,盐城,16
2020-02-06,江苏省,扬州,17
2020-02-06,江苏省,镇江,9
2020-02-06,江苏省,泰州,29
2020-02-06,江苏省,宿迁,12
2020-02-06,浙江省,杭州,156
2020-02-06,浙江省,宁波,136
2020-02-06,浙江省,温州,421
2020-02-06,浙江省,嘉兴,35
2020-02-06,浙江省,湖州,9
2020-02-06,浙江省,绍兴,34
2020-02-06,浙江省,金华,48
2020-02-06,浙江省,衢州,15
2020-02-06,浙江省,舟山,7
2020-02-06,浙江省,台州,129
2020-02-06,浙江省,丽水,16
2020-02-06,安徽省,合肥,115
2020-02-06,安徽省,芜湖,27
2020-02-06,安徽省,蚌埠,88
2020-02-06,安徽省,淮南,14
2020-02-06,安徽省,马鞍山,30
2020-02-06,安徽省,淮北,22
2020-02-06,安徽省,铜陵,22
2020-02-06,安徽省,安庆,66
2020-02-06,安徽省,黄山,9
2020-02-06,安徽省,滁州,11
2020-02-06,安徽省,阜阳,105
2020-02-06,安徽省,宿州,27
2020-02-06,安徽省,六安,41
2020-02-06,安徽省,亳州,72
2020-02-06,安徽省,池州,11
2020-02-06,安徽省,宣城,5
2020-02-06,福建省,福州,57
2020-02-06,福建省,厦门,23
2020-02-06,福建省,莆田,44
2020-02-06,福建省,三明,12
2020-02-06,福建省,泉州,40
2020-02-06,福建省,漳州,16
2020-02-06,福建省,南平,12
2020-02-06,福建省,龙岩,4
2020-02-06,福建省,宁德,16
2020-02-06,江西省,南昌,162
2020-02-06,江西省,景德镇,4
2020-02-06,江西省,萍乡,24
2020-02-06,江西省,九江,95
2020-02-06,江西省,新余,87
2020-02-06,江西省,鹰潭,10
2020-02-06,江西省,赣州,59
2020-02-06,江西省,吉安,16
2020-02-06,江西省,宜春,62
2020-02-06,江西省,抚州,56
2020-02-06,江西省,上饶,86
2020-02-06,山东省,济南,39
2020-02-06,山东省,青岛,43
2020-02-06,山东省,淄博,15
2020-02-06,山东省,枣庄,19
2020-02-06,山东省,东营,0
2020-02-06,山东省,烟台,31
2020-02-06,山东省,潍坊,27
2020-02-06,山东省,济宁,35
2020-02-06,山东省,泰安,20
2020-02-06,山东省,威海,30
2020-02-06,山东省,日照,14
2020-02-06,山东省,临沂,35
2020-02-06,山东省,德州,27
2020-02-06,山东省,聊城,20
2020-02-06,山东省,滨州,11
2020-02-06,山东省,菏泽,13
2020-02-06,河南省,郑州,112
2020-02-06,河南省,开封,20
2020-02-06,河南省,洛阳,24
2020-02-06,河南省,平顶山,46
2020-02-06,河南省,安阳,40
2020-02-06,河南省,鹤壁,11
2020-02-06,河南省,新乡,41
2020-02-06,河南省,焦作,18
2020-02-06,河南省,濮阳,5
2020-02-06,河南省,许昌,28
2020-02-06,河南省,漯河,26
2020-02-06,河南省,三门峡,7
2020-02-06,河南省,南阳,118
2020-02-06,河南省,商丘,72
2020-02-06,河南省,信阳,176
2020-02-06,河南省,周口,60
2020-02-06,河南省,驻马店,106
2020-02-06,河南省,济源,4
2020-02-06,湖北省,武汉,11618
2020-02-06,湖北省,黄石,635
2020-02-06,湖北省,十堰,395
2020-02-06,湖北省,宜昌,610
2020-02-06,湖北省,襄阳,838
2020-02-06,湖北省,鄂州,471
2020-02-06,湖北省,荆门,553
2020-02-06,湖北省,孝感,2141
2020-02-06,湖北省,荆州,885
2020-02-06,湖北省,黄冈,1897
2020-02-06,湖北省,咸宁,443
2020-02-06,湖北省,随州,915
2020-02-06,湖北省,恩施土家族苗族自治州,157
2020-02-06,湖北省,仙桃,307
2020-02-06,湖北省,潜江,74
2020-02-06,湖北省,天门,163
2020-02-06,湖北省,神农架林,10
2020-02-06,湖南省,长沙,190
2020-02-06,湖南省,株洲,46
2020-02-06,湖南省,湘潭,25
2020-02-06,湖南省,衡阳,43
2020-02-06,湖南省,邵阳,83
2020-02-06,湖南省,岳阳,107
2020-02-06,湖南省,常德,64
2020-02-06,湖南省,张家界,5
2020-02-06,湖南省,益阳,43
2020-02-06,湖南省,郴州,29
2020-02-06,湖南省,永州,38
2020-02-06,湖南省,怀化,38
2020-02-06,湖南省,娄底,53
2020-02-06,湖南省,湘西土家族苗族自治州,8
2020-02-06,广东省,广州,284
2020-02-06,广东省,韶关,6
2020-02-06,广东省,深圳,334
2020-02-06,广东省,珠海,73
2020-02-06,广东省,汕头,22
2020-02-06,广东省,佛山,57
2020-02-06,广东省,江门,11
2020-02-06,广东省,湛江,19
2020-02-06,广东省,茂名,6
2020-02-06,广东省,肇庆,14
2020-02-06,广东省,惠州,39
2020-02-06,广东省,梅州,12
2020-02-06,广东省,汕尾,5
2020-02-06,广东省,河源,2
2020-02-06,广东省,阳江,13
2020-02-06,广东省,清远,10
2020-02-06,广东省,东莞,53
2020-02-06,广东省,中山,46
2020-02-06,广东省,潮州,5
2020-02-06,广东省,揭阳,7
2020-02-06,广东省,云浮,0
2020-02-06,广西壮族自治区,南宁,31
2020-02-06,广西壮族自治区,柳州,20
2020-02-06,广西壮族自治区,桂林,28
2020-02-06,广西壮族自治区,梧州,5
2020-02-06,广西壮族自治区,北海,31
2020-02-06,广西壮族自治区,防城港,15
2020-02-06,广西壮族自治区,钦州,7
2020-02-06,广西壮族自治区,贵港,7
2020-02-06,广西壮族自治区,玉林,8
2020-02-06,广西壮族自治区,百色,3
2020-02-06,广西壮族自治区,贺州,4
2020-02-06,广西壮族自治区,河池,11
2020-02-06,广西壮族自治区,来宾,2
2020-02-06,广西壮族自治区,崇左,0
2020-02-06,海南省,海口,19
2020-02-06,海南省,三亚,32
2020-02-06,海南省,三沙,0
2020-02-06,海南省,儋州,11
2020-02-06,海南省,五指山,0
2020-02-06,海南省,琼海,6
2020-02-06,海南省,文昌,3
2020-02-06,海南省,万宁,11
2020-02-06,海南省,东方,3
2020-02-06,海南省,定安,3
2020-02-06,海南省,屯昌,0
2020-02-06,海南省,澄迈,6
2020-02-06,海南省,临高,5
2020-02-06,海南省,白沙黎族自治,0
2020-02-06,海南省,昌江黎族自治,4
2020-02-06,海南省,乐东黎族自治,1
2020-02-06,海南省,陵水黎族自治,4
2020-02-06,海南省,保亭黎族苗族自治,2
2020-02-06,海南省,琼中黎族苗族自治,1
2020-02-06,重庆市,万盛经开,1
2020-02-06,重庆市,两江新,14
2020-02-06,重庆市,高新,4
2020-02-06,重庆市,万州,73
2020-02-06,重庆市,涪陵,3
2020-02-06,重庆市,渝中,19
2020-02-06,重庆市,大渡口,7
2020-02-06,重庆市,江北,19
2020-02-06,重庆市,沙坪坝,2
2020-02-06,重庆市,九龙坡,19
2020-02-06,重庆市,南岸,8
2020-02-06,重庆市,北碚,0
2020-02-06,重庆市,綦江,14
2020-02-06,重庆市,大足,8
2020-02-06,重庆市,渝北,12
2020-02-06,重庆市,巴南,3
2020-02-06,重庆市,黔江,2
2020-02-06,重庆市,长寿,12
2020-02-06,重庆市,江津,4
2020-02-06,重庆市,合川,15
2020-02-06,重庆市,永川,3
2020-02-06,重庆市,南川,0
2020-02-06,重庆市,璧山,8
2020-02-06,重庆市,铜梁,7
2020-02-06,重庆市,潼南,13
2020-02-06,重庆市,荣昌,8
2020-02-06,重庆市,开州,18
2020-02-06,重庆市,梁平,4
2020-02-06,重庆市,武隆,1
2020-02-06,重庆市,城口,2
2020-02-06,重庆市,丰都,9
2020-02-06,重庆市,垫江,17
2020-02-06,重庆市,忠,16
2020-02-06,重庆市,云阳,19
2020-02-06,重庆市,奉节,12
2020-02-06,重庆市,巫山,8
2020-02-06,重庆市,巫溪,11
2020-02-06,重庆市,石柱土家族自治,12
2020-02-06,重庆市,秀山土家族苗族自治,1
2020-02-06,重庆市,酉阳土家族苗族自治,1
2020-02-06,重庆市,彭水苗族土家族自治,2
2020-02-06,四川省,成都,102
2020-02-06,四川省,自贡,9
2020-02-06,四川省,攀枝花,11
2020-02-06,四川省,泸州,13
2020-02-06,四川省,德阳,12
2020-02-06,四川省,绵阳,19
2020-02-06,四川省,广元,6
2020-02-06,四川省,遂宁,5
2020-02-06,四川省,内江,17
2020-02-06,四川省,乐山,3
2020-02-06,四川省,峨眉山,5
2020-02-06,四川省,南充,30
2020-02-06,四川省,宜宾,9
2020-02-06,四川省,广安,27
2020-02-06,四川省,达州,23
2020-02-06,四川省,雅安,6
2020-02-06,四川省,巴中,20
2020-02-06,四川省,资阳,2
2020-02-06,四川省,阿坝藏族羌族自治州,1
2020-02-06,四川省,甘孜藏族自治州,17
2020-02-06,四川省,凉山彝族自治州,7
2020-02-06,贵州省,贵阳,18
2020-02-06,贵州省,六盘水,9
2020-02-06,贵州省,遵义,12
2020-02-06,贵州省,安顺,4
2020-02-06,贵州省,毕节,13
2020-02-06,贵州省,铜仁,6
2020-02-06,贵州省,黔西南布依族苗族自治州,3
2020-02-06,贵州省,黔东南苗族侗族自治州,5
2020-02-06,贵州省,黔南布依族苗族自治州,7
2020-02-06,云南省,昆明,40
2020-02-06,云南省,曲靖,10
2020-02-06,云南省,玉溪,13
2020-02-06,云南省,保山,9
2020-02-06,云南省,昭通,10
2020-02-06,云南省,丽江,7
2020-02-06,云南省,普洱,4
2020-02-06,云南省,临沧,1
2020-02-06,云南省,楚雄彝族自治州,4
2020-02-06,云南省,红河哈尼族彝族自治州,5
2020-02-06,云南省,文山壮族苗族自治州,1
2020-02-06,云南省,西双版纳傣族自治州,15
2020-02-06,云南省,大理白族自治州,11
2020-02-06,云南省,德宏傣族景颇族自治州,5
2020-02-06,云南省,怒江傈僳族自治州,0
2020-02-06,云南省,迪庆藏族自治州,0
2020-02-06,西藏自治区,拉萨,1
2020-02-06,西藏自治区,日喀则,0
2020-02-06,西藏自治区,昌都,0
2020-02-06,西藏自治区,林芝,0
2020-02-06,西藏自治区,山南,0
2020-02-06,西藏自治区,那曲,0
2020-02-06,西藏自治区,阿里地,0
2020-02-06,陕西省,杨凌示范,1
2020-02-06,陕西省,西安,80
2020-02-06,陕西省,铜川,8
2020-02-06,陕西省,宝鸡,12
2020-02-06,陕西省,咸阳,15
2020-02-06,陕西省,渭南,9
2020-02-06,陕西省,韩城,1
2020-02-06,陕西省,延安,7
2020-02-06,陕西省,汉中,21
2020-02-06,陕西省,榆林,2
2020-02-06,陕西省,安康,21
2020-02-06,陕西省,商洛,7
2020-02-06,甘肃省,兰州,27
2020-02-06,甘肃省,嘉峪关,0
2020-02-06,甘肃省,金昌,1
2020-02-06,甘肃省,白银,4
2020-02-06,甘肃省,天水,9
2020-02-06,甘肃省,武威,0
2020-02-06,甘肃省,张掖,2
2020-02-06,甘肃省,平凉,1
2020-02-06,甘肃省,酒泉,0
2020-02-06,甘肃省,庆阳,2
2020-02-06,甘肃省,定西,4
2020-02-06,甘肃省,陇南,4
2020-02-06,甘肃省,临夏回族自治州,1
2020-02-06,甘肃省,甘南藏族自治州,3
2020-02-06,青海省,西宁,15
2020-02-06,青海省,海东,0
2020-02-06,青海省,海北藏族自治州,3
2020-02-06,青海省,黄南藏族自治州,0
2020-02-06,青海省,海南藏族自治州,0
2020-02-06,青海省,果洛藏族自治州,0
2020-02-06,青海省,玉树藏族自治州,0
2020-02-06,青海省,海西蒙古族藏族自治州,0
2020-02-06,宁夏回族自治区,宁东,1
2020-02-06,宁夏回族自治区,银川,27
2020-02-06,宁夏回族自治区,石嘴山,1
2020-02-06,宁夏回族自治区,吴忠,9
2020-02-06,宁夏回族自治区,固原,2
2020-02-06,宁夏回族自治区,中卫,3
2020-02-06,新疆维吾尔自治区,第七师,1
2020-02-06,新疆维吾尔自治区,第九师,4
2020-02-06,新疆维吾尔自治区,第八师石河子,1
2020-02-06,新疆维吾尔自治区,第六师五家渠,1
2020-02-06,新疆维吾尔自治区,乌鲁木齐,18
2020-02-06,新疆维吾尔自治区,克拉玛依,0
2020-02-06,新疆维吾尔自治区,吐鲁番,1
2020-02-06,新疆维吾尔自治区,哈密,0
2020-02-06,新疆维吾尔自治区,昌吉回族自治州,2
2020-02-06,新疆维吾尔自治区,博尔塔拉蒙古自治州,0
2020-02-06,新疆维吾尔自治区,巴音郭楞蒙古自治州,1
2020-02-06,新疆维吾尔自治区,阿克苏地,1
2020-02-06,新疆维吾尔自治区,克孜勒苏柯尔克孜自治州,0
2020-02-06,新疆维吾尔自治区,喀什地,0
2020-02-06,新疆维吾尔自治区,和田地,0
2020-02-06,新疆维吾尔自治区,伊犁哈萨克自治州,9
2020-02-06,新疆维吾尔自治区,塔城地,0
2020-02-06,新疆维吾尔自治区,阿勒泰地,0
2020-02-06,新疆维吾尔自治区,石河子,1
2020-02-06,新疆维吾尔自治区,阿拉尔,0
2020-02-06,新疆维吾尔自治区,图木舒克,0
2020-02-06,新疆维吾尔自治区,五家渠,1
2020-02-06,新疆维吾尔自治区,北屯,0
2020-02-06,新疆维吾尔自治区,铁门关,0
2020-02-06,新疆维吾尔自治区,双河,0
2020-02-06,新疆维吾尔自治区,可克达拉,0
2020-02-06,新疆维吾尔自治区,昆玉,0
2020-02-06,台湾省,台湾,13
2020-02-06,香港特别行政区,香港,21
2020-02-06,澳门特别行政区,澳门,10
2020-02-07,北京市,外地来京,24
2020-02-07,北京市,未公布来源,0
2020-02-07,北京市,东城,7
2020-02-07,北京市,西城,36
2020-02-07,北京市,朝阳,51
2020-02-07,北京市,丰台,22
2020-02-07,北京市,石景山,13
2020-02-07,北京市,海淀,47
2020-02-07,北京市,门头沟,3
2020-02-07,北京市,房山,13
2020-02-07,北京市,通州,14
2020-02-07,北京市,顺义,8
2020-02-07,北京市,昌平,17
2020-02-07,北京市,大兴,34
2020-02-07,北京市,怀柔,7
2020-02-07,北京市,平谷,0
2020-02-07,北京市,密云,0
2020-02-07,北京市,延庆,1
2020-02-07,天津市,外地来津,6
2020-02-07,天津市,未公布来源,0
2020-02-07,天津市,和平,6
2020-02-07,天津市,河东,10
2020-02-07,天津市,河西,4
2020-02-07,天津市,南开,3
2020-02-07,天津市,河北,10
2020-02-07,天津市,红桥,2
2020-02-07,天津市,东丽,4
2020-02-07,天津市,西青,4
2020-02-07,天津市,津南,1
2020-02-07,天津市,北辰,1
2020-02-07,天津市,武清,0
2020-02-07,天津市,宝坻,23
2020-02-07,天津市,滨海新,3
2020-02-07,天津市,宁河,4
2020-02-07,天津市,静海,0
2020-02-07,天津市,蓟州,0
2020-02-07,河北省,石家庄,24
2020-02-07,河北省,唐山,19
2020-02-07,河北省,秦皇岛,5
2020-02-07,河北省,邯郸,22
2020-02-07,河北省,邢台,20
2020-02-07,河北省,保定,18
2020-02-07,河北省,张家口,13
2020-02-07,河北省,承德,6
2020-02-07,河北省,沧州,23
2020-02-07,河北省,廊坊,15
2020-02-07,河北省,衡水,7
2020-02-07,山西省,太原,11
2020-02-07,山西省,大同,9
2020-02-07,山西省,阳泉,4
2020-02-07,山西省,长治,5
2020-02-07,山西省,晋城,8
2020-02-07,山西省,朔州,4
2020-02-07,山西省,晋中,27
2020-02-07,山西省,运城,17
2020-02-07,山西省,忻州,3
2020-02-07,山西省,临汾,2
2020-02-07,山西省,吕梁,6
2020-02-07,内蒙古自治区,呼和浩特,7
2020-02-07,内蒙古自治区,包头,9
2020-02-07,内蒙古自治区,乌海,2
2020-02-07,内蒙古自治区,赤峰,4
2020-02-07,内蒙古自治区,通辽,2
2020-02-07,内蒙古自治区,鄂尔多斯,11
2020-02-07,内蒙古自治区,呼伦贝尔,5
2020-02-07,内蒙古自治区,巴彦淖尔,4
2020-02-07,内蒙古自治区,乌兰察布,3
2020-02-07,内蒙古自治区,兴安盟,1
2020-02-07,内蒙古自治区,锡林郭勒盟,2
2020-02-07,内蒙古自治区,阿拉善盟,0
2020-02-07,辽宁省,沈阳,25
2020-02-07,辽宁省,大连,14
2020-02-07,辽宁省,鞍山,3
2020-02-07,辽宁省,本溪,3
2020-02-07,辽宁省,丹东,7
2020-02-07,辽宁省,锦州,8
2020-02-07,辽宁省,营口,1
2020-02-07,辽宁省,阜新,7
2020-02-07,辽宁省,辽阳,2
2020-02-07,辽宁省,盘锦,11
2020-02-07,辽宁省,铁岭,3
2020-02-07,辽宁省,朝阳,6
2020-02-07,辽宁省,葫芦岛,9
2020-02-07,吉林省,长春,32
2020-02-07,吉林省,吉林,5
2020-02-07,吉林省,四平,10
2020-02-07,吉林省,公主岭,4
2020-02-07,吉林省,辽源,5
2020-02-07,吉林省,通化,2
2020-02-07,吉林省,白山,0
2020-02-07,吉林省,松原,2
2020-02-07,吉林省,白城,0
2020-02-07,吉林省,延边朝鲜族自治州,5
2020-02-07,黑龙江省,未公布来源,0
2020-02-07,黑龙江省,哈尔滨,94
2020-02-07,黑龙江省,齐齐哈尔,27
2020-02-07,黑龙江省,鸡西,29
2020-02-07,黑龙江省,鹤岗,2
2020-02-07,黑龙江省,双鸭山,36
2020-02-07,黑龙江省,大庆,13
2020-02-07,黑龙江省,伊春,0
2020-02-07,黑龙江省,佳木斯,13
2020-02-07,黑龙江省,七台河,10
2020-02-07,黑龙江省,牡丹江,11
2020-02-07,黑龙江省,黑河,1
2020-02-07,黑龙江省,绥化,39
